,CurrencyId,Contributor
864,199,https://github.com/cammellos
865,199,https://github.com/siphiuel
866,199,https://github.com/dryajov
867,199,https://github.com/richard-ramos
868,199,https://github.com/arnetheduck
869,199,https://github.com/yakimant
870,199,https://github.com/markspanbroek
871,199,https://github.com/jakubgs
872,199,https://github.com/bacv
873,199,https://github.com/rasom
874,199,https://github.com/churik
875,199,https://github.com/caybro
876,199,https://github.com/Samyoul
